date,open,close,high,low,volume,amount
2026-01-15,8170.35,8223.27,8249.03,8148.79,313595830,600802134839.4
2026-01-16,8241.69,8232.67,8292.74,8204.53,281979042,616185542296.4
2026-01-19,8199.5,8287.95,8318.37,8195.09,261497382,560926083767.2
2026-01-20,8307.64,8247.8,8342.87,8142.14,289864460,588171478668.1
2026-01-21,8196.56,8340.11,8351.45,8196.56,243304381,517592184757.5
2026-01-22,8355.68,8387.6,8396.13,8337.2,268805243,546138129653.9
2026-01-23,8422.36,8590.17,8590.17,8417.75,319690069,639421447042.0
2026-01-26,8624.89,8506.69,8671.35,8453.48,349285597,692104522399.7
2026-01-27,8464.65,8548.93,8581.1,8368.18,302852606,610885915269.2
2026-01-28,8565.34,8601.16,8633.15,8526.53,311774257,612731517849.5
2026-01-29,8584.68,8517.84,8658.94,8503.09,354198387,666256871148.3
2026-01-30,8439.65,8370.52,8496.34,8194.58,328947170,600497374470.5
2026-02-02,8279.72,8037.05,8324.43,8032.35,299646022,546055656717.8
2026-02-03,8135.87,8286.7,8286.7,8075.37,272227136,543264486191.1
2026-02-04,8270.84,8299.06,8309.86,8179.35,268860277,501886746835.7
2026-02-05,8203.06,8146.11,8224.78,8081.43,231840515,435277701063.7
2026-02-06,8054.22,8146.41,8247.3,8014.66,218642144,418373434780.9
2026-02-09,8280.11,8311.28,8313.47,8229.0,211667566,427982319251.6
2026-02-10,8318.53,8306.44,8331.99,8258.15,195806220,394283311159.0
2026-02-11,8295.33,8325.81,8373.5,8295.12,204019703,388612429404.3
2026-02-12,8342.37,8423.57,8437.42,8341.77,212138318,438320451204.1
2026-02-13,8366.33,8299.59,8419.76,8290.84,202785725,406320461061.6
2026-02-24,8403.31,8392.91,8444.13,8328.57,224629278,449713840344.2
2026-02-25,8412.08,8527.56,8551.53,8401.6,277893389,506848669829.3
2026-02-26,8542.83,8557.22,8582.76,8490.92,254111765,513984663150.7
2026-02-27,8499.8,8658.45,8658.45,8499.8,280361167,512821943080.7
2026-03-02,8585.85,8658.33,8683.98,8551.46,339032296,619505358994.6
2026-03-03,8651.06,8281.61,8654.57,8267.11,346153906,634660475372.6
2026-03-04,8167.98,8248.95,8377.17,8167.98,272107714,471470145318.9
2026-03-05,8383.55,8309.17,8391.04,8251.11,256343454,472940762598.8
2026-03-06,8273.18,8360.33,8394.33,8258.64,234514960,427695132113.2
2026-03-09,8234.19,8279.48,8305.92,8066.14,286518510,523828528067.1
2026-03-10,8341.14,8410.3,8412.93,8330.93,239941358,465082278986.8
2026-03-11,8419.31,8403.33,8439.62,8379.03,264487389,495752480830.4
2026-03-12,8396.72,8359.47,8433.04,8290.59,282436504,478413662733.3
2026-03-13,8317.78,8239.8,8371.72,8217.97,288130990,482367288675.4
2026-03-16,8227.69,8185.15,8233.66,8060.78,256205982,460796897377.5
2026-03-17,8199.99,8016.03,8207.46,8016.0,230132800,406247342906.9
2026-03-18,8044.92,8096.43,8105.96,7958.45,206493923,391242647481.5
2026-03-19,7975.85,7877.09,8000.43,7844.15,219744866,394855039942.2
2026-03-20,7913.49,7760.04,7941.59,7757.83,219448788,417113691310.9
2026-03-23,7623.24,7440.75,7708.43,7399.04,271561024,451938508509.5
2026-03-24,7555.08,7597.37,7597.37,7379.86,228966418,388538162383.5
2026-03-25,7660.4,7767.67,7806.91,7660.4,240711554,423378163951.9
2026-03-26,7757.02,7642.13,7777.29,7620.78,206216126,355916679311.1
2026-03-27,7539.2,7737.61,7785.38,7539.2,188205066,344204684320.8
2026-03-30,7655.15,7753.72,7766.11,7610.55,197838569,361442205072.7
2026-03-31,7740.58,7617.33,7788.89,7617.33,199086035,376502133010.5
2026-04-01,7764.34,7750.09,7778.99,7689.59,175960670,354799494800.9
2026-04-02,7726.45,7605.29,7740.1,7562.21,172084873,325589868202.8
2026-04-03,7636.66,7534.94,7640.84,7518.35,151637356,283332454878.6
2026-04-07,7562.14,7571.11,7630.14,7529.4,146961357,279371106677.1
2026-04-08,7741.63,7945.15,7945.15,7741.63,231936612,460383859320.9
2026-04-09,7865.21,7898.63,7947.68,7845.96,190555650,398032241410.3
2026-04-10,7958.81,7969.36,8070.65,7953.5,203404351,433921803732.1
2026-04-13,7917.92,7967.7,7990.98,7917.92,194948695,409703666198.3
2026-04-14,8039.07,8088.57,8088.57,8002.65,214295672,460131213095.0
2026-04-15,8144.81,8044.08,8150.62,8020.87,203656066,456985404068.8
2026-04-16,8068.15,8180.08,8189.18,8056.78,188455683,429996215501.7
2026-04-17,8155.4,8214.19,8230.11,8149.94,191578840,453410855651.4
2026-04-20,8223.58,8290.02,8310.94,8214.26,213764020,507388177413.2
2026-04-21,8263.38,8270.33,8281.32,8189.76,201836317,441523125471.6
2026-04-22,8226.85,8376.18,8377.34,8226.85,213337236,501951553119.2
2026-04-23,8387.76,8295.21,8401.5,8220.95,249486989,565097207106.9
2026-04-24,8244.78,8247.88,8299.88,8165.8,222311893,518618099348.0
2026-04-27,8236.43,8299.05,8326.15,8219.94,224595802,524219030970.4
2026-04-28,8274.63,8203.96,8275.33,8173.44,220109130,494514573512.5
2026-04-29,8157.35,8342.42,8356.72,8157.35,230872017,489715085654.2
2026-04-30,8331.44,8349.51,8375.19,8300.5,247554652,535036483480.5
2026-05-06,8441.34,8588.44,8621.35,8441.34,274647452,635607537782.5
2026-05-07,8637.84,8696.8,8700.34,8598.71,270994179,620440650748.1
2026-05-08,8638.84,8694.17,8706.33,8616.22,271143535,609002654328.0
2026-05-11,8771.18,8839.74,8863.77,8716.45,288330196,709124529147.4
2026-05-12,8856.18,8785.98,8856.18,8736.42,269870968,633557984263.0
2026-05-13,8730.91,8918.24,8925.88,8730.91,254096888,637052785957.5
2026-05-14,8952.95,8670.16,8956.66,8670.16,289502566,658225134861.2
2026-05-15,8676.62,8536.34,8717.09,8473.04,270961762,643023956618.1
2026-05-18,8493.02,8554.24,8606.41,8472.42,231093417,559260917340.2
2026-05-19,8524.15,8627.95,8633.06,8416.52,243868820,571306974464.0
2026-05-20,8581.39,8656.31,8681.72,8552.43,230418697,574479528727.3
2026-05-21,8703.17,8419.84,8790.38,8406.29,279489158,687607693449.2
2026-05-22,8473.61,8576.94,8591.15,8414.94,221610391,556432683501.9
2026-05-25,8631.21,8703.89,8705.2,8543.89,235052890,629332990093.7
2026-05-26,8665.44,8658.62,8673.21,8529.67,247107844,647239450010.5
2026-05-27,8659.22,8530.98,8722.58,8491.32,259116734,676927953502.8
2026-05-28,8503.67,8563.22,8596.45,8424.45,242240006,596276737161.3
2026-05-29,8589.82,8359.56,8597.98,8296.24,281190616,661406695203.3
2026-06-01,8358.49,8274.21,8442.53,8259.6,258175027,584223622413.5
2026-06-02,8290.83,8321.43,8378.43,8142.51,239589696,548050911652.5
2026-06-03,8317.0,8362.16,8462.67,8294.29,253576531,608167868400.1
2026-06-04,8279.86,8356.74,8391.05,8279.86,230821976,570131396502.5
2026-06-05,8317.64,8251.14,8399.41,8218.14,247089347,612246476401.0
2026-06-08,7978.66,7963.45,8142.34,7889.4,244793198,562548949697.2
2026-06-09,8059.34,8176.18,8181.13,7965.49,209292978,506484788545.9
2026-06-10,8094.14,8063.86,8148.26,7973.55,210910098,509158413551.9
2026-06-11,8025.61,8035.78,8091.68,7965.02,196857776,512698921092.9
2026-06-12,8189.21,8106.2,8258.91,8098.78,266244080,668679920723.6
2026-06-15,8175.05,8406.75,8406.78,8174.59,255562638,624419626262.0
2026-06-16,8430.92,8507.98,8538.19,8413.51,231495094,637593605919.7
2026-06-17,8451.63,8627.09,8630.52,8451.63,224646015,655611276492.6
2026-06-18,8590.5,8673.09,8716.34,8587.98,239467579,667474010744.9
2026-06-22,8709.66,8868.78,8870.49,8605.22,280023119,759846035627.1
2026-06-23,8831.59,8688.59,8895.34,8629.01,272403149,713885739558.1
2026-06-24,8638.66,8842.94,8850.79,8613.08,245311473,684019604157.1
2026-06-25,8844.85,8938.01,8940.96,8803.6,260102086,744120017737.6
2026-06-26,8891.03,8703.57,8926.75,8647.77,258558296,745538234894.3
2026-06-29,8731.58,8821.09,8837.03,8587.88,251461066,741568075882.6
2026-06-30,8815.11,9031.38,9040.13,8771.66,224330809,695096018633.9
2026-07-01,9052.04,9028.93,9147.56,8956.18,263104578,757642507575.4
2026-07-02,8829.62,8694.18,8932.65,8667.42,261281407,732955232218.3
2026-07-03,8702.33,8745.26,8860.42,8636.15,230148424,661131228372.8
2026-07-06,8790.97,8651.13,8823.05,8570.89,230152910,647313365609.8
2026-07-07,8604.08,8508.79,8663.67,8457.58,199639190,530938136092.4
2026-07-08,8539.02,8390.02,8571.52,8343.92,197220165,550698180810.9
2026-07-09,8437.15,8652.79,8659.65,8281.95,215080488,602726823296.4
2026-07-10,8672.36,8503.97,8783.25,8503.24,251414388,713405548512.5
2026-07-13,8409.14,8138.14,8457.69,8106.27,224037631,572975762103.9
2026-07-14,8135.05,8275.94,8275.96,7955.31,215841090,562942515965.9
2026-07-15,8294.14,8147.58,8305.27,8117.46,209115524,512588772725.3
2026-07-16,8006.45,7955.66,8148.04,7907.1,193110603,474607241054.8
2026-07-17,7900.1,7513.76,7908.74,7474.15,236745743,511959798326.9
2026-07-20,7597.77,7411.31,7626.49,7253.52,253763302,537630257769.9
2026-07-21,7437.45,7800.61,7802.75,7270.95,268381453,606955225201.1
2026-07-22,7741.91,7751.66,7889.45,7701.22,230747285,569079906333.4
2026-07-23,7750.85,7734.31,7795.35,7659.0,204974420,453036704959.9
